UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,ESTIM_POB,IDH_2019,%POBREZA,%POBREZAEXT,TASA_NOLEER,TASA_INDIGENA,TASA_NOAFILSALUD,TASA_MAS80,UNA_DOSIS,DOS_DOSIS,TRES_DOSIS
150809,LIMA,HUAURA,SANTA LEONOR,1544,0.317292340864514,0.2239207,0.06073739,0.0941935483870968,0.190967741935484,0.307096774193548,0.0427461139896373,861,857,323
150810,LIMA,HUAURA,SANTA MARIA,35606,0.625654128688826,0.1492582,0.00700306,0.0784459701657154,0.109686491852097,0.249979320043014,0.0246306802224344,30492,27698,7826
150811,LIMA,HUAURA,SAYAN,25610,0.625259356790912,0.18325115,0.01470379,0.116498632946001,0.19677033492823,0.303016062884484,0.0163217493166732,24915,22375,6119
150812,LIMA,HUAURA,VEGUETA,23415,0.605897764468626,0.18854468,0.01821103,0.110682309354739,0.186515899969126,0.236840074096944,0.0196882340380098,21002,18648,4988
150901,LIMA,OYON,OYON,15387,0.632962684973853,0.22084185,0.02486039,0.112427983539095,0.260905349794239,0.217695473251029,0.0132579450185221,9021,7500,2039
150902,LIMA,OYON,ANDAJES,1108,0.488912671302618,0.1731813,0.08831783,0.157509157509158,0.298534798534799,0.294871794871795,0.0667870036101083,336,314,86
150903,LIMA,OYON,CAUJUL,1098,0.418711667389594,0.2101269,0.06108203,0.114583333333333,0.152777777777778,0.274305555555556,0.0318761384335155,347,384,171
150904,LIMA,OYON,COCHAMARCA,1705,0.195933738489678,0.51530694,0.04545763,0.105893186003683,0.513812154696133,0.18232044198895,0.0310850439882698,926,759,259
150905,LIMA,OYON,NAVAN,1265,0.373486807286546,0.2101269,0.07135815,0.0748538011695907,0.264327485380117,0.485380116959064,0.041897233201581,604,543,16
150906,LIMA,OYON,PACHANGARA,3635,0.53483454379881,0.1731813,0.04040792,0.0823436262866192,0.221694378463975,0.39667458432304,0.0286107290233838,2758,2673,1033
151001,LIMA,YAUYOS,YAUYOS,2964,0.578645975641253,0.25410742,0.0406158,0.0614449696151249,0.0560432140445645,0.267386900742741,0.036774628879892,1500,1431,480
151002,LIMA,YAUYOS,ALIS,1276,0.646897391322081,0.1510272,0.05877901,0.0176010430247718,0.269230769230769,0.0671447196870926,0.0109717868338558,1281,1267,144
151003,LIMA,YAUYOS,AYAUCA,2339,0.544151552155405,0.2430848,0.09003215,0.0812227074235808,0.0786026200873363,0.36943231441048,0.0269345874305259,782,702,208
151004,LIMA,YAUYOS,AYAVIRI,733,0.401128300389283,0.186596,0.07089975,0.0867256637168142,0.0283185840707965,0.123893805309735,0.053206002728513,397,350,245
151005,LIMA,YAUYOS,AZANGARO,562,0.269715617512307,0.3708105,0.2809849,0.138636363636364,0.581818181818182,0.234090909090909,0.0533807829181495,305,285,83
151006,LIMA,YAUYOS,CACRA,406,0.37730584259342,0.3367981,0.05815455,0.132149901380671,0.165680473372781,0.32741617357002,0.0665024630541872,322,322,159
151007,LIMA,YAUYOS,CARANIA,390,0.381521653557987,0.2865267,0.08593813,0.0555555555555556,0,0.17283950617284,0.0435897435897436,203,194,131
151008,LIMA,YAUYOS,CATAHUASI,1009,0.505882218006317,0.1638022,0.03212551,0.0800376647834275,0.263653483992467,0.300376647834275,0.0525272547076313,1044,1004,175
151009,LIMA,YAUYOS,CHOCOS,1267,0.296848045407433,0.3708105,0.2308052,0.15230961298377,0.177278401997503,0.438202247191011,0.0418310970797159,579,461,115
151010,LIMA,YAUYOS,COCHAS,445,0.405524691141147,0.1638022,0.07074961,0.0833333333333333,0.0277777777777778,0.282407407407407,0.0404494382022472,6,6,
151011,LIMA,YAUYOS,COLONIA,1396,0.268036889720851,0.2430848,0.1286522,0.0793507664562669,0.21190261496844,0.284039675383228,0.086676217765043,883,808,292
151012,LIMA,YAUYOS,HONGOS,419,0.197668416642699,0.2865267,0.1552733,0.154078549848943,0.531722054380665,0.138972809667674,0.0668257756563246,236,226,29
151013,LIMA,YAUYOS,HUAMPARA,200,0.362834278792794,0.0771324186,0.04139242,0.0671140939597315,0.0402684563758389,0.0939597315436242,0.19,97,88,68
151014,LIMA,YAUYOS,HUANCAYA,1411,0.472776511396356,0.1193167,0.07943805,0.052013422818792,0.104026845637584,0.39261744966443,0.0170092133238838,170,160,48
151015,LIMA,YAUYOS,HUANGASCAR,604,0.443344216750002,0.2865267,0.1629891,0.124018838304553,0.152276295133438,0.279434850863422,0.0794701986754967,303,290,79
151016,LIMA,YAUYOS,HUANTAN,998,0.502161494038109,0.2865267,0.1305102,0.0797024442082891,0.187035069075452,0.231668437832094,0.0420841683366734,403,369,116
151017,LIMA,YAUYOS,HUAÑEC,513,0.369170254365948,0.186596,0.05537394,0.0949074074074074,0.0856481481481482,0.201388888888889,0.0857699805068226,196,163,79
151018,LIMA,YAUYOS,LARAOS,808,0.615804670573368,0.1808193,0.03551754,0.0860805860805861,0.0531135531135531,0.228937728937729,0.0408415841584158,435,404,150
151019,LIMA,YAUYOS,LINCHA,971,0.162972967573821,0.51726324,0.2295502,0.131991051454139,0.579418344519016,0.208053691275168,0.0298661174047374,426,384,48
151020,LIMA,YAUYOS,MADEAN,857,0.178409428149845,0.3708105,0.155916,0.13859649122807,0.445614035087719,0.0807017543859649,0.0385064177362894,422,338,29
151021,LIMA,YAUYOS,MIRAFLORES,474,0.415098887468227,0.1808193,0.1091025,0.0698689956331878,0.0349344978165939,0.109170305676856,0.0443037974683544,161,160,101
151022,LIMA,YAUYOS,OMAS,612,0.316207300659275,0.1510272,0.03269984,0.0421585160202361,0.0185497470489039,0.123102866779089,0.102941176470588,562,554,432
151023,LIMA,YAUYOS,PUTINZA,510,0.405037634237615,0.2430848,0.03218113,0.0662650602409639,0.0160642570281124,0.21285140562249,0.0725490196078432,459,439,110
151024,LIMA,YAUYOS,QUINCHES,1037,0.387391924134668,0.3457376,0.1240808,0.0821018062397373,0.0377668308702792,0.192118226600985,0.0810028929604629,577,563,178
151025,LIMA,YAUYOS,QUINOCAY,573,0.270148473366172,0.1510272,0.03382689,0.0654205607476636,0.00700934579439252,0.177570093457944,0.0802792321116928,492,448,299
151026,LIMA,YAUYOS,SAN JOAQUIN,455,0.441890937429284,0.0671146924,0.04374597,0.0301204819277108,0.00602409638554217,0.253012048192771,0.0241758241758242,,,
151027,LIMA,YAUYOS,SAN PEDRO DE PILAS,397,0.331200654216298,0.1510272,0.06225178,0.130909090909091,0.0181818181818182,0.123636363636364,0.120906801007557,250,240,204
151028,LIMA,YAUYOS,TANTA,535,0.392348261235323,0.186596,0.06807837,0.0907297830374753,0.0256410256410256,0.299802761341223,0.0355140186915888,301,292,75
151029,LIMA,YAUYOS,TAURIPAMPA,455,0.25571528207704,0.1193167,0.09805613,0.0561122244488978,0.0901803607214429,0.132264529058116,0.138461538461538,308,298,120
151030,LIMA,YAUYOS,TOMAS,1196,0.532312797759408,0.3457376,0.04266899,0.0846153846153846,0.155769230769231,0.323076923076923,0.0100334448160535,258,250,130
151031,LIMA,YAUYOS,TUPE,687,0.328191499159441,0.3367981,0.2379489,0.148217636022514,0.636022514071295,0.131332082551595,0.0509461426491994,386,348,24
151032,LIMA,YAUYOS,VIÑAC,1961,0.353467749480267,0.32051319,0.1784153,0.147167487684729,0.323891625615764,0.346059113300493,0.0509943906170321,970,785,59
151033,LIMA,YAUYOS,VITIS,668,0.515070962652723,0.0749862388,0.1271125,0.045016077170418,0.0160771704180064,0.128617363344051,0.029940119760479,172,173,108
160101,LORETO,MAYNAS,IQUITOS,156072,0.659820440048846,0.08626166,0.00859678,0.0715477382144049,0.017384731670446,0.181848515181849,0.0184337997847147,154490,132675,36758
160102,LORETO,MAYNAS,ALTO NANAY,2887,0.289752872640128,0.48637013,0.131751,0.17968476357268,0.0725043782837128,0.0567425569176883,0.0242466227918254,2205,1834,347
160103,LORETO,MAYNAS,FERNANDO LORES,20973,0.322688267972379,0.49219241,0.1936864,0.150990990990991,0.00259459459459459,0.110126126126126,0.0148762694893434,8041,5902,718
160104,LORETO,MAYNAS,INDIANA,11719,0.338708557491318,0.49991401,0.1536699,0.177225182553779,0.00374975330570357,0.0815077955397671,0.0191995904087379,7027,5900,1127
160105,LORETO,MAYNAS,LAS AMAZONAS,10249,0.226551742957465,0.50825355,0.1933859,0.198082669322709,0.0603834661354582,0.106573705179283,0.016489413601327,5369,4061,276
160106,LORETO,MAYNAS,MAZAN,14289,0.29112826806939,0.51315124,0.1188131,0.204252524423282,0.0330022165667843,0.0740497496100484,0.012247183147876,7441,5421,384
160107,LORETO,MAYNAS,NAPO,16887,0.29456801702759,0.4819035,0.1698866,0.205092314870359,0.27374525094981,0.126574685062987,0.00876413809439214,8006,5488,470
160108,LORETO,MAYNAS,PUNCHANA,94509,0.570666812591842,0.19519822,0.0268774,0.11313655099056,0.0261800292514293,0.149980055843638,0.0106656508903914,32818,31293,9824
160110,LORETO,MAYNAS,TORRES CAUSANA,5342,0.205690649286698,0.47903467,0.2183911,0.245153664302601,0.508037825059102,0.0550827423167849,0.00861100711344066,2964,1550,7
160112,LORETO,MAYNAS,BELEN,78495,0.529795353544325,0.26466031,0.06152025,0.112377496588513,0.0175226398709838,0.170558863664558,0.0119115867252691,77529,62900,14125
160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,160437,0.578134350962316,0.21201507,0.03177913,0.112271170426361,0.0181331443643951,0.164174638793748,0.00787848189632067,87265,73637,14058
160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,74848,0.503318153147553,0.31736867,0.1332116,0.132010436364507,0.031632237834215,0.11792373794193,0.0125454253954681,67964,54575,7649
160202,LORETO,ALTO AMAZONAS,BALSAPUERTO,18078,0.19974511475623,0.53362777,0.335714,0.304297074487488,0.519296709710367,0.0445757642080689,0.00121694877751964,6089,3380,182
160205,LORETO,ALTO AMAZONAS,JEBEROS,5465,0.268033927377152,0.36055512,0.1768131,0.244871794871795,0.212820512820513,0.0438461538461539,0.010064043915828,1825,1335,28
160206,LORETO,ALTO AMAZONAS,LAGUNAS,14837,0.331089224016974,0.43900725,0.4499601,0.16795479099144,0.254633092329427,0.113438045375218,0.0139516074678169,7327,5358,64
160210,LORETO,ALTO AMAZONAS,SANTA CRUZ,4611,0.250837863503692,0.43891935,0.2571097,0.204940761280565,0.108394252583817,0.0534408873203932,0.0134461071351117,1465,757,22
160211,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,6828,0.25709749730346,0.33031931,0.1334216,0.176851186196981,0.0654205607476636,0.0868080517613228,0.00776215582893966,1916,1155,137
160301,LORETO,LORETO,NAUTA,31200,0.419285303672753,0.41639253,0.1208809,0.150318726429263,0.122718018889964,0.0878082968995094,0.0168589743589744,20303,14693,1003
160302,LORETO,LORETO,PARINARI,7530,0.315426654169999,0.49068619,0.2589353,0.170747740345111,0.308299096138044,0.0769104354971241,0.0127490039840637,3691,2785,285
160303,LORETO,LORETO,TIGRE,8731,0.318947205396057,0.50836792,0.1364933,0.193548387096774,0.163616625310174,0.0983250620347395,0.012942389187951,1964,1168,14
160304,LORETO,LORETO,TROMPETEROS,11142,0.390086710210668,0.36777302,0.06255585,0.262267746545974,0.324202000952835,0.125059552167699,0.00385927122599174,4114,2332,77
160305,LORETO,LORETO,URARINAS,15258,0.22424878486546,0.50106167,0.2335629,0.315461238631442,0.212213079255089,0.199566912083153,0.00884781753834054,7212,4062,145
160401,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,25035,0.381629008621215,0.36949764,0.06721066,0.189540098028992,0.173949316925644,0.108249035353009,0.0117036149390853,13540,10177,1702
160402,LORETO,MARISCAL RAMON CASTILLA,PEBAS,17692,0.326227839032765,0.49782274,0.2182921,0.157144146583627,0.0901705930138099,0.128802238469176,0.0105697490391137,6815,4856,921
160403,LORETO,MARISCAL RAMON CASTILLA,YAVARI,16215,0.330381322682613,0.46146614,0.07929851,0.179058092278269,0.0840306000478126,0.317834090365766,0.0097440641381437,5178,3391,538
160404,LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,16663,0.335221979556915,0.48678105,0.146412,0.173796535553642,0.0318690783807063,0.271892047085846,0.0150033007261598,4820,2463,219
160501,LORETO,REQUENA,REQUENA,31274,0.450079899215368,0.43212774,0.1106124,0.143365069331964,0.0115750799984198,0.122782759846719,0.0136535141011703,17909,14924,2348
160502,LORETO,REQUENA,ALTO TAPICHE,2183,0.331395326598244,0.53765449,0.03742653,0.176237623762376,0.101650165016502,0.173597359735974,0.0155748969308291,657,401,2
160503,LORETO,REQUENA,CAPELO,4616,0.34636006698757,0.56601161,0.06530671,0.157443491816056,0.00038971161340608,0.0876851130163679,0.0108318890814558,1485,1206,320
160504,LORETO,REQUENA,EMILIO SAN MARTIN,7762,0.289866203819746,0.54243283,0.26389,0.183609788142552,0.0326818853670553,0.118246017408441,0.0119814480803917,3181,2118,21
160505,LORETO,REQUENA,MAQUIA,8679,0.326863477271303,0.53192346,0.1720319,0.179627601314348,0.0117743702081052,0.120481927710843,0.0134808157621846,3026,1991,145
160506,LORETO,REQUENA,PUINAHUA,6236,0.300553491146869,0.42370983,0.2269209,0.137923147301006,0.0123513266239707,0.0583257090576395,0.012989095574086,3226,2578,115
160507,LORETO,REQUENA,SAQUENA,5107,0.31656552262196,0.52663795,0.14787,0.160475482912333,0.0210995542347697,0.116493313521545,0.0160563931858234,1374,908,4
160508,LORETO,REQUENA,SOPLIN,715,0.309087953868094,0.4816221,0.1477837,0.186291739894552,0.0210896309314587,0.0878734622144112,0.0111888111888112,431,205,
160509,LORETO,REQUENA,TAPICHE,1256,0.350252386100982,0.42395172,0.04767737,0.182746878547106,0.05788876276958,0.0794551645856981,0.0159235668789809,201,95,2
160510,LORETO,REQUENA,JENARO HERRERA,5838,0.290319906235702,0.51244659,0.2165581,0.164279513888889,0.00238715277777778,0.0857204861111111,0.0142171976704351,2323,1969,294
160511,LORETO,REQUENA,YAQUERANA,3098,0.305231278167935,0.48456937,0.00883261,0.216174183514774,0.428201140487299,0.086573354069466,0.00516462233699161,600,359,27
160601,LORETO,UCAYALI,CONTAMANA,28282,0.453418383094354,0.33352533,0.06040965,0.139555332244693,0.11397228153917,0.152828371645103,0.00965278268863588,17528,13369,2567
160602,LORETO,UCAYALI,INAHUAYA,2758,0.392891343308541,0.23491965,0.1611781,0.100690448791715,0.0379746835443038,0.148446490218642,0.0137781000725163,981,500,
160603,LORETO,UCAYALI,PADRE MARQUEZ,7876,0.370059826019725,0.52462303,0.2039239,0.163916689207466,0.267243711117122,0.18555585609954,0.00672930421533774,2175,1378,412
160604,LORETO,UCAYALI,PAMPA HERMOSA,11022,0.34559023179648,0.51765526,0.1081374,0.159799554565702,0.00556792873051225,0.153489235337788,0.00626020685900925,1515,686,7
160605,LORETO,UCAYALI,SARAYACU,17181,0.316127617224652,0.50485569,0.3045284,0.141488413547237,0.0196078431372549,0.170528817587641,0.0129794540480764,2660,745,33
160606,LORETO,UCAYALI,VARGAS GUERRA,9262,0.397391559036035,0.47783719,0.173247,0.129426318231019,0.00479356734188959,0.149373743621463,0.0120924206434895,4723,3109,437
160701,LORETO,DATEM DEL MARAÑON,BARRANCA,14109,0.418706756245144,0.38104364,0.1417474,0.159394129649976,0.120546225082405,0.116936116779156,0.00772556524204409,11576,7833,512
160702,LORETO,DATEM DEL MARAÑON,CAHUAPANAS,8639,0.194173368280347,0.51174663,0.2002649,0.252209595959596,0.548295454545455,0.0688131313131313,0.00266234517884014,640,394,10
160703,LORETO,DATEM DEL MARAÑON,MANSERICHE,10754,0.339251402981692,0.49520928,0.114946,0.19819498871868,0.256857855361596,0.146182163638523,0.00567230797842663,2565,1789,212
160704,LORETO,DATEM DEL MARAÑON,MORONA,13503,0.276382366863013,0.401,0.1900644,0.217131949415414,0.218802195180148,0.0796945836315915,0.00170332518699548,1481,1086,88
160705,LORETO,DATEM DEL MARAÑON,PASTAZA,6596,0.256854635817905,0.4296124,0.2274263,0.244781410003939,0.135092556124458,0.114218196140213,0.00939963614311704,1233,894,112
160706,LORETO,DATEM DEL MARAÑON,ANDOAS,12819,0.258950251854981,0.47483688,0.0933144,0.302202492743725,0.538415571111491,0.115332081270275,0.001560184101724,1439,951,196
160801,LORETO,PUTUMAYO,PUTUMAYO,4381,0.455787416403456,0.3950526,0.06767128,0.142935079105292,0.214129841789416,0.0649208947081288,0.0168911207486875,2982,2289,969
160802,LORETO,PUTUMAYO,ROSA PANDURO,754,0.364987306764244,0.37402503,0.259923,0.155769230769231,0.215384615384615,0.0788461538461538,0.00530503978779841,226,109,3
160803,LORETO,PUTUMAYO,TENIENTE MANUEL CLAVERO,5875,0.302335696179631,0.42368012,0.2295684,0.205006473888649,0.362969356927061,0.126456624946051,0.00680851063829787,960,394,24
160804,LORETO,PUTUMAYO,YAGUAS,1264,0.472306160137942,0.60889179,0.09657364,0.170712607674236,0.409553641346907,0.06734534064213,0.0102848101265823,813,619,23
170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,85729,0.633163973578539,0.04787605,0.00104561,0.0955386023802258,0.265242599938969,0.292902044552945,0.00664885861260484,78616,55775,8669
170102,MADRE DE DIOS,TAMBOPATA,INAMBARI,11056,0.584760779396187,0.05689339,0.00162501,0.11771823681936,0.422644770959378,0.385911840968021,0.00461287988422576,8988,5981,298
170103,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,6372,0.525748215792057,0.04843215,0.00201844,0.118158810503005,0.230544131603923,0.31248022777602,0.0123979912115505,7631,4572,322
170104,MADRE DE DIOS,TAMBOPATA,LABERINTO,5567,0.530687922896829,0.09938976,0.00648386,0.121649484536082,0.334582942830366,0.371134020618557,0.00754445841566373,2351,1258,49
170201,MADRE DE DIOS,MANU,MANU,3409,0.54630736471921,0.10757411,0.00406052,0.181663837011885,0.525466893039049,0.217741935483871,0.007626870049868,2120,1668,287
170202,MADRE DE DIOS,MANU,FITZCARRALD,1678,0.403662930948441,0.16918182,0.00135823,0.276034236804565,0.520684736091298,0.290299572039943,0.0119189511323004,699,465,5
170203,MADRE DE DIOS,MANU,MADRE DE DIOS,14011,0.58962343411743,0.01922952,0.00028983,0.110503458259611,0.404857648383465,0.428180794595464,0.00121333238170009,6326,4255,256
170204,MADRE DE DIOS,MANU,HUEPETUHE,7254,0.649242948107795,0.06808265,0.00149774,0.108817354793562,0.574644273384651,0.487520410543504,0.0017921146953405,6508,4867,415
170301,MADRE DE DIOS,TAHUAMANU,IÑAPARI,1699,0.67957698584828,0.02149282,0.00054183,0.112505227938101,0.114596403178586,0.352990380593894,0.00765155974102413,1810,1477,73
170302,MADRE DE DIOS,TAHUAMANU,IBERIA,9663,0.65817069718979,0.07588064,0.00334372,0.102054912795718,0.152823346572267,0.228457951994474,0.00776156473144986,5241,4274,831
170303,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,3743,0.597617604972796,0.03383291,0.00167446,0.116230366492147,0.0924956369982548,0.271902268760908,0.00881645738712263,2434,1908,199
180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,59620,0.701939379639895,0.07023362,0.00528268,0.0847769268174082,0.329215292973499,0.199823729637734,0.0187520966118752,60065,54031,15580
180102,MOQUEGUA,MARISCAL NIETO,CARUMAS,5832,0.541987624947307,0.2646084,0.09671204,0.161876584953508,0.608622147083686,0.342772612003381,0.0222908093278464,801,684,218
180103,MOQUEGUA,MARISCAL NIETO,CUCHUMBAYA,2265,0.547495861396862,0.2646084,0.02271886,0.240473061760841,0.646517739816032,0.290407358738502,0.047682119205298,505,497,242
180104,MOQUEGUA,MARISCAL NIETO,SAMEGUA,6766,0.726691131841798,0.05229743,0.00362095,0.0816037735849057,0.283018867924528,0.19563679245283,0.0189181200118238,5083,5118,1768
180105,MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,4226,0.49391776904295,0.39932577,0.0756404,0.20794930875576,0.694124423963134,0.334677419354839,0.0331282536677709,1688,1601,589
180106,MOQUEGUA,MARISCAL NIETO,TORATA,6116,0.743778319598838,0.06052455,0.01869937,0.0774443368828654,0.302678283317199,0.183123588254276,0.0284499672988882,9459,9384,951
180201,MOQUEGUA,GENERAL SANCHEZ CERRO,OMATE,4661,0.617070378922295,0.0746908,0.00441447,0.0693476884103863,0.14376187460418,0.305256491450285,0.0289637416863334,2848,2741,988
180202,PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,2677,0.414898891004723,0.2429267,0.07238322,0.192090395480226,0.755649717514124,0.17090395480226,0.0145685468808368,2892,2529,1713
180203,MOQUEGUA,GENERAL SANCHEZ CERRO,COALAQUE,1173,0.450657203507459,0.1708282,0.02225544,0.105485232067511,0.130801687763713,0.205696202531646,0.0639386189258312,888,840,312
180204,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÑA,5024,0.487331334848303,0.34399632,0.1869771,0.141330575663564,0.797311271975181,0.161323681489142,0.0216958598726115,1635,1516,306
180205,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,2305,0.635180853324836,0.1708282,0.01601389,0.0798722044728434,0.023961661341853,0.384984025559105,0.0303687635574837,529,517,168
180206,MOQUEGUA,GENERAL SANCHEZ CERRO,LLOQUE,2055,0.487905192907244,0.2429267,0.03564332,0.124561403508772,0.740350877192982,0.249122807017544,0.0097323600973236,556,532,115
180207,MOQUEGUA,GENERAL SANCHEZ CERRO,MATALAQUE,1235,0.487629707879968,0.29977255,0.03858155,0.140659340659341,0.641758241758242,0.23956043956044,0.0461538461538462,503,481,245
180208,MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,2625,0.518310090191611,0.1708282,0.04226912,0.0976430976430976,0.708754208754209,0.240740740740741,0.0628571428571429,1939,1747,487
180209,MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,1467,0.600810018002976,0.10066104,0.00217824,0.0791505791505792,0.260617760617761,0.351351351351351,0.0279481935923654,394,381,155
180210,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,3798,0.470978979375096,0.2429267,0.08635422,0.13268236645606,0.589890867317634,0.197587593337163,0.033175355450237,1113,942,237
180211,MOQUEGUA,GENERAL SANCHEZ CERRO,YUNGA,2473,0.503147589656612,0.2429267,0.109413,0.133101851851852,0.803240740740741,0.342592592592593,0.0145572179539021,712,628,51
180301,MOQUEGUA,ILO,ILO,69648,0.683156965418919,0.06166155,0.00310118,0.0705034672603379,0.206922486800343,0.23927856917222,0.015535263036986,60321,52777,18455
180302,MOQUEGUA,ILO,EL ALGARROBAL,332,0.651774611081415,0.08885689,0.04109066,0.108420769437719,0.390099542641916,0.285983319881625,0.0572289156626506,96,149,29
180303,MOQUEGUA,ILO,PACOCHA,3643,0.767960750319566,0.01030027,0.0002349,0.051875140354817,0.0590613069840557,0.12530878059735,0.0288223991216031,1927,2042,813
190101,PASCO,PASCO,CHAUPIMARCA,26832,0.58052535988934,0.24613999,0.02852573,0.087915089553986,0.301674015686581,0.220158426659383,0.0102862254025045,21877,18802,5169
190102,PASCO,PASCO,HUACHON,4855,0.341405526241617,0.47631632,0.2276645,0.133856450496192,0.120240018462959,0.186937456727441,0.0205973223480947,2492,2016,222
190103,PASCO,PASCO,HUARIACA,8490,0.498128544445617,0.37810039,0.08367969,0.127797833935018,0.365631768953069,0.151624548736462,0.0191990577149588,5288,4410,1385
190104,PASCO,PASCO,HUAYLLAY,11735,0.632230858329541,0.22799318,0.03264104,0.0679753576276496,0.266993839406912,0.160593087605722,0.00639113762249681,7022,6014,2488
190105,PASCO,PASCO,NINACACA,3514,0.380980502447594,0.46894915,0.2097669,0.103688418880578,0.451122001547588,0.167139540882125,0.0258964143426295,3088,2689,560
190106,PASCO,PASCO,PALLANCHACRA,5003,0.353942060589279,0.55349316,0.2597105,0.159953970080552,0.176639815880322,0.171461449942463,0.0109934039576254,1238,1043,284
190107,PASCO,PASCO,PAUCARTAMBO,24995,0.389730441576511,0.47135413,0.1378306,0.146130527817404,0.428227532097004,0.215495720399429,0.0128825765153031,8859,7201,1126
190108,PASCO,PASCO,SAN FCO DE ASIS DE YARUSYACAN,10181,0.572005963358034,0.46581661,0.1927729,0.103610675039246,0.456604619869926,0.102937878448083,0.0100186622139279,,,
190109,PASCO,PASCO,SIMON BOLIVAR,12251,0.607204372574035,0.26906065,0.07231785,0.0846560846560847,0.288557213930348,0.208165521598357,0.011754142518978,8602,7467,2480
190110,PASCO,PASCO,TICLACAYAN,13662,0.363912247085592,0.54647477,0.4801593,0.167126648267403,0.670346519472554,0.167739957068384,0.0062948323817889,3400,2878,844
190111,PASCO,PASCO,TINYAHUARCO,6464,0.630841139265334,0.19343028,0.02561194,0.0706143597335307,0.242042931162102,0.176757957068838,0.00881806930693069,6050,5303,2093
190112,PASCO,PASCO,VICCO,2356,0.550411903588419,0.30145926,0.1490268,0.0854952830188679,0.288915094339623,0.186910377358491,0.0534804753820034,2594,2028,243
190113,PASCO,PASCO,YANACANCHA,31437,0.619342160445824,0.18662036,0.03876793,0.094203891477117,0.28692792545903,0.237291038640723,0.00760250660050259,26211,23936,6717
190201,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,13289,0.430735542270084,0.46272193,0.2574989,0.135533398041119,0.455483984823083,0.160945910173829,0.0269395740838287,10083,9068,1752
190202,PASCO,DANIEL ALCIDES CARRION,CHACAYAN,4416,0.392301289997046,0.53680466,0.3551012,0.205882352941176,0.677467597208375,0.0982053838484546,0.0185688405797101,1279,1133,279
190203,PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,4005,0.438059348643032,0.53533945,0.1607737,0.0925081433224756,0.347882736156352,0.235179153094463,0.00474406991260924,323,300,147
190204,PASCO,DANIEL ALCIDES CARRION,PAUCAR,1847,0.38966861218745,0.52630676,0.3947718,0.166103603603604,0.496058558558559,0.0867117117117117,0.0557661072008663,1239,1041,214
190205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,1875,0.341064159864225,0.48781405,0.289916,0.128338278931751,0.760385756676558,0.126112759643917,0.024,695,586,96
190206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,23597,0.294734456663033,0.72150849,0.3691299,0.119385398501202,0.665221284818777,0.133430739501343,0.00453447472136289,2879,2658,1046
190207,PASCO,DANIEL ALCIDES CARRION,TAPUC,4482,0.412797435098818,0.49503312,0.2973896,0.167353668590272,0.548639736191261,0.0968672712283594,0.0211958946898706,1482,1262,291
190208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,1653,0.409865661435621,0.44669951,0.347612,0.114492006188757,0.553893759669933,0.146982980917999,0.0326678765880218,642,521,141
190301,PASCO,OXAPAMPA,OXAPAMPA,14660,0.534194488270169,0.2128484,0.09163991,0.0999553485998597,0.144032659309817,0.255661159660649,0.0246930422919509,15237,14132,5672
190302,PASCO,OXAPAMPA,CHONTABAMBA,3602,0.503855868977986,0.2128484,0.108032,0.145294338207724,0.121859767529059,0.246719160104987,0.0272071071626874,5117,4811,1452
190303,PASCO,OXAPAMPA,HUANCABAMBA,6720,0.343007486937299,0.33412669,0.2046641,0.165891007356253,0.214382224891158,0.236601110944303,0.0171130952380952,4932,4657,1268
190304,PASCO,OXAPAMPA,PALCAZU,11012,0.359346233826616,0.37575331,0.3054644,0.130995792426367,0.29929873772791,0.139551192145863,0.00908100254268071,6474,5818,1974
190305,PASCO,OXAPAMPA,POZUZO,9606,0.354510888927162,0.36496679,0.3324619,0.154954555530924,0.114387053868322,0.207714475726003,0.00916094107849261,4037,3475,961
190306,PASCO,OXAPAMPA,PUERTO BERMUDEZ,17585,0.343382775786931,0.47839148,0.3591784,0.187721027305931,0.45138848628906,0.193518464838541,0.00642593119135627,13333,11479,3017
