Ano;Departamentos;Distritos;provincia;Región natural;Maxepi Week;Semana;Maxyear;Muerte Mat;Geometría;Mmaterna1;Mmaterna2
2017;AYACUCHO;SAN JUAN BAUTISTA;HUAMANGA;SIERRA;16;36;2021;1;Polygon;1;
2017;AYACUCHO;AYACUCHO;HUAMANGA;SIERRA;16;1;2021;1;Polygon;1;
2016;AYACUCHO;SAMUGARI;LA MAR;SELVA;16;33;2021;1;Polygon;;1
2016;AYACUCHO;AYACUCHO;HUAMANGA;SIERRA;16;25;2021;1;Polygon;1;
2013;AYACUCHO;TAMBO;LA MAR;SIERRA;16;39;2021;1;Polygon;1;
2012;AYACUCHO;AYACUCHO;HUAMANGA;SIERRA;16;24;2021;1;Polygon;;1
2012;AYACUCHO;SAN JUAN BAUTISTA;HUAMANGA;SIERRA;16;19;2021;1;Polygon;1;
2012;AYACUCHO;VINCHOS;HUAMANGA;SIERRA;16;4;2021;1;Polygon;1;
2015;AYACUCHO;AYACUCHO;HUAMANGA;SIERRA;16;48;2021;1;Polygon;1;
2015;AYACUCHO;SANTA ROSA;LA MAR;SELVA;16;28;2021;1;Polygon;1;
2015;HUANCAVELICA;LOCROJA;CHURCAMPA;SIERRA;16;18;2021;1;Polygon;;1
2014;AYACUCHO;ACOS VINCHOS;HUAMANGA;SIERRA;16;6;2021;1;Polygon;1;
2014;CALLAO;CALLAO;CALLAO;COSTA;16;38;2021;1;Polygon;;1
2014;AYACUCHO;CHUNGUI;LA MAR;SIERRA;16;32;2021;1;Polygon;;1
2014;HUANCAVELICA;SAN PEDRO DE CORIS;CHURCAMPA;SIERRA;16;28;2021;1;Polygon;;1
2014;AYACUCHO;AYACUCHO;HUAMANGA;SIERRA;16;20;2021;1;Polygon;;1
2014;AYACUCHO;SANTA ROSA;LA MAR;SELVA;16;13;2021;1;Polygon;;1
2018;AYACUCHO;AYACUCHO;HUAMANGA;SIERRA;16;28;2021;1;Polygon;;1
2012;AYACUCHO;AYACUCHO;HUAMANGA;SIERRA;16;2;2021;1;Polygon;1;
2018;AYACUCHO;AYACUCHO;HUAMANGA;SIERRA;16;27;2021;1;Polygon;;1
2013;AYACUCHO;SAN JUAN BAUTISTA;HUAMANGA;SIERRA;16;17;2021;1;Polygon;;1
2021;AYACUCHO;AYACUCHO;HUAMANGA;SIERRA;16;16;2021;1;Polygon;;1
2019;AYACUCHO;SAN JUAN BAUTISTA;HUAMANGA;SIERRA;16;52;2021;1;Polygon;;1
2019;AYACUCHO;SAN JUAN BAUTISTA;HUAMANGA;SIERRA;16;29;2021;1;Polygon;1;
2015;AYACUCHO;CARMEN ALTO;HUAMANGA;SIERRA;16;12;2021;1;Polygon;;1
2014;AYACUCHO;AYACUCHO;HUAMANGA;SIERRA;16;46;2021;1;Polygon;1;
2012;AYACUCHO;VINCHOS;HUAMANGA;SIERRA;16;50;2021;1;Polygon;;1
2019;AYACUCHO;LOS MOROCHUCOS;CANGALLO;SIERRA;16;33;2021;1;Polygon;1;
2012;AYACUCHO;LOS MOROCHUCOS;CANGALLO;SIERRA;16;41;2021;1;Polygon;1;
2016;AYACUCHO;PARAS;CANGALLO;SIERRA;16;41;2021;1;Polygon;1;
2014;AYACUCHO;SANCOS;HUANCA SANCOS;SIERRA;16;45;2021;1;Polygon;;1
2019;AYACUCHO;UCHURACCAY;HUANTA;SIERRA;16;15;2021;1;Polygon;1;
2012;AYACUCHO;SANTILLANA;HUANTA;SIERRA;16;32;2021;1;Polygon;1;
2012;AYACUCHO;HUANTA;HUANTA;SIERRA;16;31;2021;1;Polygon;1;
2015;HUANCAVELICA;ANCO;CHURCAMPA;SIERRA;16;40;2021;1;Polygon;1;
2015;LIMA;INDEPENDENCIA;LIMA;COSTA;16;17;2021;1;Polygon;;1
2018;AYACUCHO;SANTILLANA;HUANTA;SIERRA;16;23;2021;1;Polygon;1;
2012;AYACUCHO;SANTILLANA;HUANTA;SIERRA;16;1;2021;1;Polygon;1;
2018;CUSCO;PICHARI;LA CONVENCION;SELVA;16;40;2021;1;Polygon;1;
2013;AYACUCHO;AYAHUANCO;HUANTA;SIERRA;16;10;2021;1;Polygon;;1
2012;AYACUCHO;AYAHUANCO;HUANTA;SIERRA;16;21;2021;1;Polygon;;1
2014;AYACUCHO;HUANTA;HUANTA;SIERRA;16;7;2021;1;Polygon;;1
2012;CUSCO;PICHARI;LA CONVENCION;SELVA;16;23;2021;1;Polygon;1;
2018;JUNIN;RIO TAMBO;SATIPO;SELVA;16;16;2021;1;Polygon;1;
2013;JUNIN;PANGOA;SATIPO;SELVA;16;10;2021;1;Polygon;1;
2013;AYACUCHO;AYNA;LA MAR;SELVA;16;50;2021;1;Polygon;;1
2016;AYACUCHO;SANTA ROSA;LA MAR;SELVA;16;13;2021;1;Polygon;1;
2016;AYACUCHO;TAMBO;LA MAR;SIERRA;16;32;2021;1;Polygon;1;
2012;AYACUCHO;SAMUGARI;LA MAR;SELVA;16;19;2021;1;Polygon;;1
2021;AYACUCHO;PUQUIO;LUCANAS;SIERRA;16;10;2021;1;Polygon;1;
2013;AYACUCHO;CORACORA;PARINACOCHAS;SIERRA;16;18;2021;1;Polygon;1;
2015;AYACUCHO;CHIPAO;LUCANAS;SIERRA;16;52;2021;1;Polygon;1;
2014;AYACUCHO;CHIPAO;LUCANAS;SIERRA;16;26;2021;1;Polygon;;1
2013;AYACUCHO;OCAÑA;LUCANAS;SIERRA;16;47;2021;1;Polygon;1;
2012;AYACUCHO;SAN CRISTOBAL;LUCANAS;SIERRA;16;29;2021;1;Polygon;;1
2015;AYACUCHO;SANCOS;LUCANAS;SIERRA;16;18;2021;1;Polygon;;1
2017;AYACUCHO;LAMPA;PAUCAR DEL SARA SARA;SIERRA;16;30;2021;1;Polygon;;1
2016;AYACUCHO;QUEROBAMBA;SUCRE;SIERRA;16;25;2021;1;Polygon;1;
2021;CAJAMARCA;CAJAMARCA;CAJAMARCA;SIERRA;16;9;2021;1;Polygon;;1
2021;CAJAMARCA;JOSE SABOGAL;SAN MARCOS;SIERRA;16;15;2021;1;Polygon;;1
2021;CAJAMARCA;NAMORA;CAJAMARCA;SIERRA;16;1;2021;1;Polygon;1;
2019;CAJAMARCA;CAJAMARCA;CAJAMARCA;SIERRA;16;24;2021;1;Polygon;;1
2019;CAJAMARCA;QUEROCOTILLO;CUTERVO;SELVA;16;16;2021;1;Polygon;1;
2019;CAJAMARCA;CAJAMARCA;CAJAMARCA;SIERRA;16;12;2021;1;Polygon;;1
2019;CAJAMARCA;SOROCHUCO;CELENDIN;SIERRA;16;1;2021;1;Polygon;1;
2018;CAJAMARCA;TONGOD;SAN MIGUEL;SIERRA;16;48;2021;1;Polygon;1;
2018;CAJAMARCA;YAUYUCAN;SANTA CRUZ;SIERRA;16;45;2021;1;Polygon;1;
2017;CAJAMARCA;CAJAMARCA;CAJAMARCA;SIERRA;16;6;2021;1;Polygon;1;
2017;CAJAMARCA;CAJAMARCA;CAJAMARCA;SIERRA;16;50;2021;1;Polygon;;1
2017;CAJAMARCA;MAGDALENA;CAJAMARCA;COSTA;16;43;2021;1;Polygon;;1
2017;CAJAMARCA;JOSE SABOGAL;SAN MARCOS;SIERRA;16;26;2021;1;Polygon;1;
2017;CAJAMARCA;JESUS;CAJAMARCA;SIERRA;16;19;2021;1;Polygon;;1
2017;CAJAMARCA;NAMORA;CAJAMARCA;SIERRA;16;17;2021;1;Polygon;1;
2017;CAJAMARCA;CAJAMARCA;CAJAMARCA;SIERRA;16;13;2021;1;Polygon;;1
2017;CAJAMARCA;CAJAMARCA;CAJAMARCA;SIERRA;16;12;2021;1;Polygon;1;
2017;CAJAMARCA;CAJAMARCA;CAJAMARCA;SIERRA;16;10;2021;1;Polygon;1;
2016;CAJAMARCA;CAJAMARCA;CAJAMARCA;SIERRA;16;47;2021;1;Polygon;1;
2016;CAJAMARCA;JESUS;CAJAMARCA;SIERRA;16;20;2021;1;Polygon;1;
2016;CAJAMARCA;CAJABAMBA;CAJABAMBA;SIERRA;16;10;2021;1;Polygon;1;
2015;CAJAMARCA;CHOTA;CHOTA;SIERRA;16;47;2021;1;Polygon;1;
2015;CAJAMARCA;TACABAMBA;CHOTA;SIERRA;16;44;2021;1;Polygon;1;
2015;CAJAMARCA;OXAMARCA;CELENDIN;SIERRA;16;35;2021;1;Polygon;1;
2015;CAJAMARCA;OXAMARCA;CELENDIN;SIERRA;16;32;2021;1;Polygon;1;
2015;CAJAMARCA;CAJAMARCA;CAJAMARCA;SIERRA;16;27;2021;1;Polygon;;1
2015;CAJAMARCA;QUEROCOTO;CHOTA;SIERRA;16;25;2021;1;Polygon;1;
2015;CAJAMARCA;CAJAMARCA;CAJAMARCA;SIERRA;16;24;2021;1;Polygon;1;
2015;CAJAMARCA;LOS BAÑOS DEL INCA;CAJAMARCA;SIERRA;16;22;2021;1;Polygon;1;
2015;CAJAMARCA;ENCAÑADA;CAJAMARCA;SIERRA;16;11;2021;1;Polygon;1;
2013;CAJAMARCA;CAJAMARCA;CAJAMARCA;SIERRA;16;50;2021;1;Polygon;1;
2013;CAJAMARCA;CAJAMARCA;CAJAMARCA;SIERRA;16;46;2021;1;Polygon;1;
2013;CAJAMARCA;JESUS;CAJAMARCA;SIERRA;16;35;2021;1;Polygon;1;
2013;CAJAMARCA;TUMBADEN;SAN PABLO;SIERRA;16;33;2021;1;Polygon;;1
2013;CAJAMARCA;CELENDIN;CELENDIN;SIERRA;16;19;2021;1;Polygon;1;
2013;CAJAMARCA;CAJAMARCA;CAJAMARCA;SIERRA;16;15;2021;1;Polygon;;1
2013;CAJAMARCA;CAJAMARCA;CAJAMARCA;SIERRA;16;1;2021;1;Polygon;;1
2012;CAJAMARCA;SOROCHUCO;CELENDIN;SIERRA;16;51;2021;1;Polygon;1;
2012;CAJAMARCA;CAJAMARCA;CAJAMARCA;SIERRA;16;40;2021;1;Polygon;1;
2012;CAJAMARCA;CAJAMARCA;CAJAMARCA;SIERRA;16;35;2021;1;Polygon;;1
2012;LAMBAYEQUE;PITIPO;FERREÑAFE;COSTA;16;29;2021;1;Polygon;;1
2012;CAJAMARCA;CAJAMARCA;CAJAMARCA;SIERRA;16;18;2021;1;Polygon;1;
2012;CAJAMARCA;CAJAMARCA;CAJAMARCA;SIERRA;16;14;2021;1;Polygon;;1
2015;CAJAMARCA;CAJAMARCA;CAJAMARCA;SIERRA;16;9;2021;1;Polygon;1;
2014;CAJAMARCA;HUALGAYOC;HUALGAYOC;SIERRA;16;8;2021;1;Polygon;;1
2014;CAJAMARCA;PEDRO GALVEZ;SAN MARCOS;SIERRA;16;6;2021;1;Polygon;1;
2014;CAJAMARCA;CAJAMARCA;CAJAMARCA;SIERRA;16;41;2021;1;Polygon;1;
2014;CAJAMARCA;CAJAMARCA;CAJAMARCA;SIERRA;16;33;2021;1;Polygon;1;
2014;CAJAMARCA;CHILETE;CONTUMAZA;COSTA;16;32;2021;1;Polygon;;1
2014;CAJAMARCA;CAJAMARCA;CAJAMARCA;SIERRA;16;26;2021;1;Polygon;;1
2014;CAJAMARCA;CHIMBAN;CHOTA;SELVA;16;20;2021;1;Polygon;1;
2014;CAJAMARCA;JESUS;CAJAMARCA;SIERRA;16;13;2021;1;Polygon;1;
2014;CAJAMARCA;HUALGAYOC;HUALGAYOC;SIERRA;16;12;2021;1;Polygon;;1
2014;CAJAMARCA;ENCAÑADA;CAJAMARCA;SIERRA;16;19;2021;1;Polygon;1;
2015;CAJAMARCA;MAGDALENA;CAJAMARCA;COSTA;16;24;2021;1;Polygon;1;
2017;CAJAMARCA;CAJAMARCA;CAJAMARCA;SIERRA;16;24;2021;1;Polygon;1;
2018;CAJAMARCA;CAJAMARCA;CAJAMARCA;SIERRA;16;42;2021;1;Polygon;1;
2017;CAJAMARCA;CAJAMARCA;CAJAMARCA;SIERRA;16;29;2021;1;Polygon;1;
2016;CAJAMARCA;CAJAMARCA;CAJAMARCA;SIERRA;16;9;2021;1;Polygon;;1
2015;CAJAMARCA;CAJAMARCA;CAJAMARCA;SIERRA;16;16;2021;1;Polygon;;1
2014;CAJAMARCA;CAJAMARCA;CAJAMARCA;SIERRA;16;47;2021;1;Polygon;1;
2013;CAJAMARCA;CAJAMARCA;CAJAMARCA;SIERRA;16;49;2021;1;Polygon;1;
2012;CAJAMARCA;CAJAMARCA;CAJAMARCA;SIERRA;16;30;2021;1;Polygon;1;
2012;CAJAMARCA;CAJAMARCA;CAJAMARCA;SIERRA;16;4;2021;1;Polygon;1;
2021;CAJAMARCA;CAJAMARCA;CAJAMARCA;SIERRA;16;13;2021;1;Polygon;;1
2018;CAJAMARCA;CAJAMARCA;CAJAMARCA;SIERRA;16;28;2021;1;Polygon;1;
2017;CAJAMARCA;CHETILLA;CAJAMARCA;SIERRA;16;49;2021;1;Polygon;1;
2012;CAJAMARCA;ASUNCION;CAJAMARCA;SIERRA;16;8;2021;1;Polygon;1;
2018;CAJAMARCA;CHETILLA;CAJAMARCA;SIERRA;16;28;2021;1;Polygon;1;
2017;CAJAMARCA;COSPAN;CAJAMARCA;SIERRA;16;7;2021;1;Polygon;1;
2016;CAJAMARCA;ENCAÑADA;CAJAMARCA;SIERRA;16;28;2021;1;Polygon;1;
2014;CAJAMARCA;ENCAÑADA;CAJAMARCA;SIERRA;16;10;2021;1;Polygon;1;
2018;CAJAMARCA;ENCAÑADA;CAJAMARCA;SIERRA;16;8;2021;1;Polygon;1;
2012;CAJAMARCA;ENCAÑADA;CAJAMARCA;SIERRA;16;31;2021;1;Polygon;1;
2021;CAJAMARCA;JESUS;CAJAMARCA;SIERRA;16;1;2021;1;Polygon;1;
2017;CAJAMARCA;JESUS;CAJAMARCA;SIERRA;16;43;2021;1;Polygon;1;
2016;CAJAMARCA;JESUS;CAJAMARCA;SIERRA;16;35;2021;1;Polygon;;1
2014;CAJAMARCA;JESUS;CAJAMARCA;SIERRA;16;21;2021;1;Polygon;1;
2016;CAJAMARCA;LOS BAÑOS DEL INCA;CAJAMARCA;SIERRA;16;1;2021;1;Polygon;1;
2019;CAJAMARCA;MAGDALENA;CAJAMARCA;COSTA;16;4;2021;1;Polygon;;1
2021;CAJAMARCA;MAGDALENA;CAJAMARCA;COSTA;16;12;2021;1;Polygon;1;
2019;CAJAMARCA;SAN JUAN;CAJAMARCA;SIERRA;16;14;2021;1;Polygon;1;
2015;CAJAMARCA;SAN JUAN;CAJAMARCA;SIERRA;16;23;2021;1;Polygon;1;
2013;CAJAMARCA;CONDEBAMBA;CAJABAMBA;SIERRA;16;43;2021;1;Polygon;1;
2012;CAJAMARCA;CONDEBAMBA;CAJABAMBA;SIERRA;16;47;2021;1;Polygon;1;
2014;CAJAMARCA;CAJABAMBA;CAJABAMBA;SIERRA;16;17;2021;1;Polygon;1;
2016;CAJAMARCA;CAJABAMBA;CAJABAMBA;SIERRA;16;35;2021;1;Polygon;;1
2016;CAJAMARCA;CACHACHI;CAJABAMBA;SIERRA;16;49;2021;1;Polygon;1;
2012;CAJAMARCA;CACHACHI;CAJABAMBA;SIERRA;16;42;2021;1;Polygon;1;
2018;CAJAMARCA;CONDEBAMBA;CAJABAMBA;SIERRA;16;36;2021;1;Polygon;1;
2014;CAJAMARCA;CACHACHI;CAJABAMBA;SIERRA;16;1;2021;1;Polygon;1;
2016;CAJAMARCA;CONDEBAMBA;CAJABAMBA;SIERRA;16;38;2021;1;Polygon;1;
2013;CAJAMARCA;SITACOCHA;CAJABAMBA;SIERRA;16;5;2021;1;Polygon;1;
2013;CAJAMARCA;CELENDIN;CELENDIN;SIERRA;16;49;2021;1;Polygon;;1
2013;CAJAMARCA;CELENDIN;CELENDIN;SIERRA;16;38;2021;1;Polygon;1;
2014;CAJAMARCA;CORTEGANA;CELENDIN;SIERRA;16;49;2021;1;Polygon;1;
2018;CAJAMARCA;CHUMUCH;CELENDIN;SIERRA;16;20;2021;1;Polygon;1;
2018;CAJAMARCA;HUASMIN;CELENDIN;SIERRA;16;36;2021;1;Polygon;;1
2014;CAJAMARCA;HUASMIN;CELENDIN;SIERRA;16;9;2021;1;Polygon;;1
2012;CAJAMARCA;JOSE GALVEZ;CELENDIN;SIERRA;16;21;2021;1;Polygon;;1
2012;CAJAMARCA;MIGUEL IGLESIAS;CELENDIN;SIERRA;16;29;2021;1;Polygon;1;
2021;CAJAMARCA;MIGUEL IGLESIAS;CELENDIN;SIERRA;16;10;2021;1;Polygon;1;
2012;CAJAMARCA;ENCAÑADA;CAJAMARCA;SIERRA;16;23;2021;1;Polygon;;1
2015;CAJAMARCA;SOROCHUCO;CELENDIN;SIERRA;16;45;2021;1;Polygon;1;
2012;CAJAMARCA;SOROCHUCO;CELENDIN;SIERRA;16;45;2021;1;Polygon;1;
2012;CAJAMARCA;SUCRE;CELENDIN;SIERRA;16;17;2021;1;Polygon;1;
2012;CAJAMARCA;SUCRE;CELENDIN;SIERRA;16;8;2021;1;Polygon;1;
2017;CAJAMARCA;CELENDIN;CELENDIN;SIERRA;16;23;2021;1;Polygon;1;
2012;CAJAMARCA;LA LIBERTAD DE PALLAN;CELENDIN;SIERRA;16;18;2021;1;Polygon;1;
2013;CAJAMARCA;QUEROCOTO;CHOTA;SIERRA;16;33;2021;1;Polygon;;1
2013;CAJAMARCA;CHALAMARCA;CHOTA;SIERRA;16;4;2021;1;Polygon;;1
2015;CAJAMARCA;CHOTA;CHOTA;SIERRA;16;12;2021;1;Polygon;1;
2017;CAJAMARCA;COCHABAMBA;CHOTA;SIERRA;16;35;2021;1;Polygon;1;
2015;CAJAMARCA;HUAMBOS;CHOTA;SIERRA;16;34;2021;1;Polygon;1;
2013;CAJAMARCA;BAMBAMARCA;HUALGAYOC;SIERRA;16;30;2021;1;Polygon;;1
2013;CAJAMARCA;TACABAMBA;CHOTA;SIERRA;16;48;2021;1;Polygon;;1
2014;CAJAMARCA;CHIGUIRIP;CHOTA;SIERRA;16;32;2021;1;Polygon;1;
2017;CAJAMARCA;MIRACOSTA;CHOTA;SIERRA;16;43;2021;1;Polygon;1;
2015;CAJAMARCA;CONTUMAZA;CONTUMAZA;SIERRA;16;5;2021;1;Polygon;1;
2021;CAJAMARCA;CONTUMAZA;CONTUMAZA;SIERRA;16;15;2021;1;Polygon;1;
2015;CAJAMARCA;CONTUMAZA;CONTUMAZA;SIERRA;16;21;2021;1;Polygon;1;
2017;CAJAMARCA;TANTARICA;CONTUMAZA;SIERRA;16;26;2021;1;Polygon;1;
2019;CAJAMARCA;CUTERVO;CUTERVO;SIERRA;16;23;2021;1;Polygon;1;
2012;CAJAMARCA;CUTERVO;CUTERVO;SIERRA;16;13;2021;1;Polygon;1;
2017;CAJAMARCA;CALLAYUC;CUTERVO;SELVA;16;16;2021;1;Polygon;;1
2014;CAJAMARCA;CALLAYUC;CUTERVO;SELVA;16;34;2021;1;Polygon;1;
2013;CAJAMARCA;CHOROS;CUTERVO;SELVA;16;3;2021;1;Polygon;;1
2014;CAJAMARCA;QUEROCOTILLO;CUTERVO;SELVA;16;16;2021;1;Polygon;1;
2012;CAJAMARCA;QUEROCOTILLO;CUTERVO;SELVA;16;8;2021;1;Polygon;;1
2012;CAJAMARCA;SAN ANDRES DE CUTERVO;CUTERVO;SIERRA;16;43;2021;1;Polygon;1;
2012;CAJAMARCA;SOCOTA;CUTERVO;SIERRA;16;31;2021;1;Polygon;1;
2014;CAJAMARCA;SAN ANDRES DE CUTERVO;CUTERVO;SIERRA;16;15;2021;1;Polygon;1;
2015;CAJAMARCA;SAN JUAN DE CUTERVO;CUTERVO;SIERRA;16;37;2021;1;Polygon;1;
2018;CAJAMARCA;SANTO TOMAS;CUTERVO;SIERRA;16;25;2021;1;Polygon;1;
2016;CAJAMARCA;BAMBAMARCA;HUALGAYOC;SIERRA;16;22;2021;1;Polygon;1;
2012;CAJAMARCA;HUALGAYOC;HUALGAYOC;SIERRA;16;50;2021;1;Polygon;1;
2012;CAJAMARCA;BAMBAMARCA;HUALGAYOC;SIERRA;16;47;2021;1;Polygon;1;
2012;CAJAMARCA;BAMBAMARCA;HUALGAYOC;SIERRA;16;24;2021;1;Polygon;1;
2012;CAJAMARCA;CHADIN;CHOTA;SIERRA;16;19;2021;1;Polygon;;1
2015;CAJAMARCA;BAMBAMARCA;HUALGAYOC;SIERRA;16;3;2021;1;Polygon;1;
2014;CAJAMARCA;BAMBAMARCA;HUALGAYOC;SIERRA;16;16;2021;1;Polygon;1;
2017;CAJAMARCA;BAMBAMARCA;HUALGAYOC;SIERRA;16;23;2021;1;Polygon;;1
2016;CAJAMARCA;HUALGAYOC;HUALGAYOC;SIERRA;16;37;2021;1;Polygon;1;
2013;CAJAMARCA;BAMBAMARCA;HUALGAYOC;SIERRA;16;24;2021;1;Polygon;;1
2013;CAJAMARCA;BAMBAMARCA;HUALGAYOC;SIERRA;16;22;2021;1;Polygon;1;
2019;CAJAMARCA;BAMBAMARCA;HUALGAYOC;SIERRA;16;31;2021;1;Polygon;1;
2014;CAJAMARCA;BAMBAMARCA;HUALGAYOC;SIERRA;16;23;2021;1;Polygon;1;
2019;CAJAMARCA;JAEN;JAEN;SELVA;16;50;2021;1;Polygon;;1
2018;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;SELVA;16;44;2021;1;Polygon;;1
2018;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;SELVA;16;4;2021;1;Polygon;1;
2018;CAJAMARCA;SANTA ROSA;JAEN;SELVA;16;19;2021;1;Polygon;1;
2018;CAJAMARCA;COLASAY;JAEN;SELVA;16;13;2021;1;Polygon;1;
2017;CAJAMARCA;LA COIPA;SAN IGNACIO;SELVA;16;7;2021;1;Polygon;;1
2017;CAJAMARCA;BELLAVISTA;JAEN;SELVA;16;42;2021;1;Polygon;1;
2017;CAJAMARCA;JAEN;JAEN;SELVA;16;27;2021;1;Polygon;1;
2017;LAMBAYEQUE;CAÑARIS;FERREÑAFE;SIERRA;16;13;2021;1;Polygon;1;
2016;CAJAMARCA;JAEN;JAEN;SELVA;16;47;2021;1;Polygon;1;
2016;CAJAMARCA;JAEN;JAEN;SELVA;16;45;2021;1;Polygon;1;
2016;CAJAMARCA;JAEN;JAEN;SELVA;16;36;2021;1;Polygon;;1
2013;CAJAMARCA;JAEN;JAEN;SELVA;16;47;2021;1;Polygon;1;
2013;CAJAMARCA;JAEN;JAEN;SELVA;16;11;2021;1;Polygon;;1
2012;CAJAMARCA;JAEN;JAEN;SELVA;16;44;2021;1;Polygon;;1
2012;CAJAMARCA;JAEN;JAEN;SELVA;16;44;2021;1;Polygon;1;
2012;CAJAMARCA;SAN FELIPE;JAEN;SELVA;16;12;2021;1;Polygon;;1
2015;CAJAMARCA;JAEN;JAEN;SELVA;16;40;2021;1;Polygon;1;
2015;CAJAMARCA;JAEN;JAEN;SELVA;16;26;2021;1;Polygon;1;
2015;CAJAMARCA;JAEN;JAEN;SELVA;16;2;2021;1;Polygon;1;
2015;CAJAMARCA;JAEN;JAEN;SELVA;16;19;2021;1;Polygon;1;
2014;CAJAMARCA;JAEN;JAEN;SELVA;16;49;2021;1;Polygon;1;
2014;CAJAMARCA;JAEN;JAEN;SELVA;16;20;2021;1;Polygon;1;
2014;CAJAMARCA;JAEN;JAEN;SELVA;16;11;2021;1;Polygon;1;
2016;CAJAMARCA;JAEN;JAEN;SELVA;16;37;2021;1;Polygon;1;
2016;AMAZONAS;CUMBA;UTCUBAMBA;SELVA;16;30;2021;1;Polygon;;1
2012;CAJAMARCA;JAEN;JAEN;SELVA;16;25;2021;1;Polygon;1;
2012;CAJAMARCA;SAN JOSE DE LOURDES;SAN IGNACIO;SELVA;16;3;2021;1;Polygon;1;
2016;CAJAMARCA;JAEN;JAEN;SELVA;16;3;2021;1;Polygon;1;
2017;CAJAMARCA;CHONTALI;JAEN;SELVA;16;36;2021;1;Polygon;;1
2015;CAJAMARCA;COLASAY;JAEN;SELVA;16;17;2021;1;Polygon;1;
2017;CAJAMARCA;COLASAY;JAEN;SELVA;16;4;2021;1;Polygon;1;
2014;CAJAMARCA;COLASAY;JAEN;SELVA;16;44;2021;1;Polygon;;1
2017;CAJAMARCA;POMAHUACA;JAEN;SELVA;16;15;2021;1;Polygon;1;
2012;CAJAMARCA;POMAHUACA;JAEN;SELVA;16;13;2021;1;Polygon;1;
2013;CAJAMARCA;SALLIQUE;JAEN;SELVA;16;19;2021;1;Polygon;1;
2017;CAJAMARCA;SALLIQUE;JAEN;SELVA;16;15;2021;1;Polygon;;1
2021;CAJAMARCA;SAN FELIPE;JAEN;SELVA;16;8;2021;1;Polygon;1;
2013;CAJAMARCA;SAN JOSE DEL ALTO;JAEN;SELVA;16;31;2021;1;Polygon;1;
2018;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;SELVA;16;22;2021;1;Polygon;1;
2012;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;SELVA;16;31;2021;1;Polygon;1;
2015;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;SELVA;16;52;2021;1;Polygon;1;
2015;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;SELVA;16;15;2021;1;Polygon;1;
2015;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;SELVA;16;10;2021;1;Polygon;;1
2017;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;SELVA;16;52;2021;1;Polygon;1;
2014;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;SELVA;16;6;2021;1;Polygon;1;
2018;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;SELVA;16;5;2021;1;Polygon;1;
2021;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;SELVA;16;5;2021;1;Polygon;1;
2019;CAJAMARCA;HUARANGO;SAN IGNACIO;SELVA;16;20;2021;1;Polygon;1;
2013;CAJAMARCA;HUARANGO;SAN IGNACIO;SELVA;16;10;2021;1;Polygon;1;
2014;CAJAMARCA;HUARANGO;SAN IGNACIO;SELVA;16;18;2021;1;Polygon;1;
2018;CAJAMARCA;TABACONAS;SAN IGNACIO;SELVA;16;23;2021;1;Polygon;;1
2016;CAJAMARCA;TABACONAS;SAN IGNACIO;SELVA;16;14;2021;1;Polygon;1;
2013;CAJAMARCA;TABACONAS;SAN IGNACIO;SELVA;16;26;2021;1;Polygon;1;
2012;CAJAMARCA;TABACONAS;SAN IGNACIO;SELVA;16;3;2021;1;Polygon;1;
2015;CAJAMARCA;PEDRO GALVEZ;SAN MARCOS;SIERRA;16;19;2021;1;Polygon;;1
2015;CAJAMARCA;CHANCAY;SAN MARCOS;SIERRA;16;2;2021;1;Polygon;1;
2016;CAJAMARCA;GREGORIO PITA;SAN MARCOS;SIERRA;16;26;2021;1;Polygon;1;
2017;CAJAMARCA;JOSE SABOGAL;SAN MARCOS;SIERRA;16;16;2021;1;Polygon;1;
2016;CAJAMARCA;JOSE SABOGAL;SAN MARCOS;SIERRA;16;11;2021;1;Polygon;;1
2015;CAJAMARCA;JOSE SABOGAL;SAN MARCOS;SIERRA;16;40;2021;1;Polygon;1;
2012;CAJAMARCA;JOSE SABOGAL;SAN MARCOS;SIERRA;16;7;2021;1;Polygon;1;
2019;CAJAMARCA;JOSE SABOGAL;SAN MARCOS;SIERRA;16;39;2021;1;Polygon;1;
2017;CAJAMARCA;JOSE SABOGAL;SAN MARCOS;SIERRA;16;5;2021;1;Polygon;1;
2013;CAJAMARCA;JOSE SABOGAL;SAN MARCOS;SIERRA;16;46;2021;1;Polygon;;1
2012;CAJAMARCA;JOSE SABOGAL;SAN MARCOS;SIERRA;16;9;2021;1;Polygon;1;
2012;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;SIERRA;16;21;2021;1;Polygon;;1
2012;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;SIERRA;16;3;2021;1;Polygon;1;
